   22.62741661   8.66491032  14.12701702  -0.02393725   0.60867151   0.48108642
   28.28427124   8.66491032  13.87298298  -0.02393551   0.60867151  -0.30207838
   33.94112396   8.66491032  13.87298298  -0.02393968   0.60867151  -0.41137019
   39.59798050   8.66491032  13.87298298  -0.02393282   0.60867151  -0.41137019
   45.25483322   8.66491032  13.87298298  -0.02393668   0.60867151  -0.41137019
   50.91168594   8.66491032  13.87298298  -0.02403943   0.60856031  -0.41137023
    2.82842708   0.17962930   2.12701702   0.02704244   0.65963884   0.40885077
    8.48528099   0.17962930   2.12701702   0.02714101   0.65975003   0.40885081
   14.14213562   0.17962930   2.12701702   0.02714160   0.65975003   0.40885081
   19.79899025   0.17962930   2.12701702   0.02714320   0.65975003   0.40885081
   25.45584297   0.17962930   2.12701702   0.02714011   0.65975003   0.29955906
   31.11269760   0.17962930   1.87298286   0.02714061   0.65975003  -0.48360577
   36.76955032   0.17962930   1.87298286   0.02713746   0.65975003  -0.48360577
   42.42640686   0.17962930   1.87298286   0.02714321   0.65975003  -0.48360577
   48.08325958   0.17962930   1.87298286   0.02713956   0.65975003  -0.48360577
   53.74011612   0.17962930   1.87298286   0.02578127   0.68390861  -0.37426198
    2.82842708   5.83648348   2.12701702   0.00146617   0.65683619   0.44502089
    8.48528099   5.83648348   2.12701702   0.00160184   0.65683619   0.44496853
   14.14213562   5.83648348   2.12701702   0.00160255   0.65683619   0.44496853
   19.79899025   5.83648348   2.12701702   0.00160359   0.65683619   0.44496853
   25.45584297   5.83648348   2.12701702   0.00160113   0.65683619   0.33567678
   31.11269760   5.83648348   1.87298286   0.00160169   0.65683619  -0.44748805
   36.76955032   5.83648348   1.87298286   0.00159849   0.65683619  -0.44748805
   42.42640686   5.83648348   1.87298286   0.00160532   0.65683619  -0.44748805
   48.08325958   5.83648348   1.87298286   0.00159939   0.65683619  -0.44748805
   53.74011612   5.83648348   1.87298286  -0.00018117   0.68226417  -0.33754627
    2.82842708   0.17962930   6.12701702  -0.02350225   0.63409973   0.47932268
    8.48528099   0.17962930   6.12701702  -0.02340368   0.63421093   0.47932270
   14.14213562   0.17962930   6.12701702  -0.02340290   0.63421093   0.47932270
   19.79899025   0.17962930   6.12701702  -0.02340163   0.63421093   0.47932270
   25.45584297   0.17962930   6.12701702  -0.02340472   0.63421093   0.37003094
   31.11269760   0.17962930   5.87298298  -0.02340478   0.63421093  -0.41313372
   36.76955032   0.17962930   5.87298298  -0.02340611   0.63421093  -0.41313372
   42.42640686   0.17962930   5.87298298  -0.02340165   0.63421093  -0.41313372
   48.08325958   0.17962930   5.87298298  -0.02340529   0.63421093  -0.41313372
   53.74011612   0.17962930   5.87298298  -0.02476227   0.60729141  -0.30378994
    2.82842708   5.83648348   6.12701702   0.00199976   0.63129700   0.44325746
    8.48528099   5.83648348   6.12701702   0.00213535   0.63129700   0.44320510
   14.14213562   5.83648348   6.12701702   0.00213640   0.63129700   0.44320510
   19.79899025   5.83648348   6.12701702   0.00213739   0.63129700   0.44320510
   25.45584297   5.83648348   6.12701702   0.00213493   0.63129700   0.33391334
   31.11269760   5.83648348   5.87298298   0.00213550   0.63129700  -0.44925133
   36.76955032   5.83648348   5.87298298   0.00213298   0.63129700  -0.44925133
   42.42640686   5.83648348   5.87298298   0.00213852   0.63129700  -0.44925133
   48.08325958   5.83648348   5.87298298   0.00213260   0.63129700  -0.44925133
   53.74011612   5.83648348   5.87298298   0.00035336   0.60564662  -0.33930964
    2.82842708   0.17962930  10.12701702   0.02757603   0.63409973   0.40708712
    8.48528099   0.17962930  10.12701702   0.02767452   0.63421093   0.40708715
   14.14213562   0.17962930  10.12701702   0.02767544   0.63421093   0.40708715
   19.79899025   0.17962930  10.12701702   0.02767700   0.63421093   0.40708715
   25.45584297   0.17962930  10.12701702   0.02767391   0.63421093   0.29779532
   31.11269760   0.17962930   9.87298298   0.02767443   0.63421093  -0.48536952
   36.76955032   0.17962930   9.87298298   0.02767195   0.63421093  -0.48536952
   42.42640686   0.17962930   9.87298298   0.02767641   0.63421093  -0.48536952
   48.08325958   0.17962930   9.87298298   0.02767277   0.63421093  -0.48536952
   53.74011612   0.17962930   9.87298298   0.02631580   0.65836950  -0.37602570
    2.82842708   5.83648348  10.12701702   0.00199976   0.63129700   0.44325742
    8.48528099   5.83648348  10.12701702   0.00213535   0.63129700   0.44320507
   14.14213562   5.83648348  10.12701702   0.00213640   0.63129700   0.44320507
   19.79899025   5.83648348  10.12701702   0.00213739   0.63129700   0.44320507
   25.45584297   5.83648348  10.12701702   0.00213493   0.63129700   0.33391324
   31.11269760   5.83648348   9.87298298   0.00213550   0.63129700  -0.44925160
   36.76955032   5.83648348   9.87298298   0.00213298   0.63129700  -0.44925160
   42.42640686   5.83648348   9.87298298   0.00213852   0.63129700  -0.44925160
   48.08325958   5.83648348   9.87298298   0.00213260   0.63129700  -0.44925160
   53.74011612   5.83648348   9.87298298   0.00035336   0.65672497  -0.33930986
    2.82842708   0.17962930  14.12701702  -0.02403584   0.65963884   0.48108638
    8.48528099   0.17962930  14.12701702  -0.02393719   0.65975003   0.48108642
   14.14213562   0.17962930  14.12701702  -0.02393675   0.65975003   0.48108642
   19.79899025   0.17962930  14.12701702  -0.02393543   0.65975003   0.48108642
   25.45584297   0.17962930  14.12701702  -0.02393852   0.65975003   0.37179461
   31.11269760   0.17962930  13.87298298  -0.02393859   0.65975003  -0.41137019
   36.76955032   0.17962930  13.87298298  -0.02394060   0.65975003  -0.41137019
   42.42640686   0.17962930  13.87298298  -0.02393485   0.65975003  -0.41137019
   48.08325958   0.17962930  13.87298298  -0.02393850   0.65975003  -0.41137019
   53.74011612   0.17962930  13.87298298  -0.02529680   0.63283051  -0.30202668
    2.82842708   5.83648348  14.12701702   0.00146617   0.65683619   0.44502086
    8.48528099   5.83648348  14.12701702   0.00160184   0.65683619   0.44496850
   14.14213562   5.83648348  14.12701702   0.00160255   0.65683619   0.44496850
   19.79899025   5.83648348  14.12701702   0.00160359   0.65683619   0.44496850
   25.45584297   5.83648348  14.12701702   0.00160113   0.65683619   0.33567669
   31.11269760   5.83648348  13.87298298   0.00160169   0.65683619  -0.44748811
   36.76955032   5.83648348  13.87298298   0.00159849   0.65683619  -0.44748811
   42.42640686   5.83648348  13.87298298   0.00160532   0.65683619  -0.44748811
   48.08325958   5.83648348  13.87298298   0.00159939   0.65683619  -0.44748811
   53.74011612   5.83648348  13.87298298  -0.00018117   0.63118582  -0.33754639
