 74     0.00086     0.44907     0.31632     0.54930
 75     0.00086     0.44907     0.31632     0.54930
 76     0.00086     0.44907    -0.31876     0.55071
 77     0.00086     0.44907    -0.31876     0.55071
 78     0.00086     0.44907    -0.31876     0.55071
 79     0.00086     0.44907    -0.31876     0.55071
 80     0.00086     0.44907    -0.31876     0.55071
 81     0.00043     0.44907     0.31775     0.55012
 82     0.00043     0.44907     0.31775     0.55012
 83     0.00043     0.44907     0.31775     0.55012
 84     0.00043     0.44907     0.31775     0.55012
 85     0.00043     0.44907     0.31775     0.55012
 86     0.00043     0.44907    -0.31734     0.54988
 87     0.00043     0.44907    -0.31734     0.54988
 88     0.00043     0.44907    -0.31734     0.54988
 89     0.00043     0.44907    -0.31734     0.54988
 90    -0.00036     0.44907    -0.31704     0.54971
 91     0.00043     0.45044     0.31775     0.55123
 92     0.00043     0.45044     0.31775     0.55123
 93     0.00043     0.45044     0.31775     0.55123
 94     0.00043     0.45044     0.31775     0.55123
 95     0.00043     0.45044     0.31775     0.55123
 96     0.00043     0.45044    -0.31734     0.55100
 97     0.00043     0.45044    -0.31734     0.55100
 98     0.00043     0.45044    -0.31734     0.55100
 99     0.00043     0.45044    -0.31734     0.55100
100    -0.00014     0.44979    -0.31734     0.55047
101     0.00086     0.44907     0.31632     0.54930
102     0.00086     0.44907     0.31632     0.54930
103     0.00086     0.44907     0.31632     0.54930
104     0.00086     0.44907     0.31632     0.54930
105     0.00086     0.44907     0.31632     0.54930
106     0.00086     0.44907    -0.31876     0.55071
107     0.00086     0.44907    -0.31876     0.55071
108     0.00086     0.44907    -0.31876     0.55071
109     0.00086     0.44907    -0.31876     0.55071
110     0.00007     0.44907    -0.31846     0.55053
111     0.00086     0.45044     0.31632     0.55041
112     0.00086     0.45044     0.31632     0.55041
113     0.00086     0.45044     0.31632     0.55041
114     0.00086     0.45044     0.31632     0.55041
115     0.00086     0.45044     0.31632     0.55041
116     0.00086     0.45044    -0.31876     0.55182
117     0.00086     0.45044    -0.31876     0.55182
118     0.00086     0.45044    -0.31876     0.55182
119     0.00086     0.45044    -0.31876     0.55182
120     0.00029     0.44979    -0.31876     0.55129
121     0.00086     0.44907     0.31632     0.54930
122     0.00086     0.44907     0.31632     0.54930
123     0.00086     0.44907     0.31632     0.54930
124     0.00086     0.44907     0.31632     0.54930
125     0.00086     0.44907     0.31632     0.54930
126     0.00086     0.44907    -0.31876     0.55071
127     0.00086     0.44907    -0.31876     0.55071
128     0.00086     0.44907    -0.31876     0.55071
129     0.00086     0.44907    -0.31876     0.55071
130     0.00007     0.44907    -0.31846     0.55053
131     0.00086     0.45044     0.31632     0.55041
132     0.00086     0.45044     0.31632     0.55041
133     0.00086     0.45044     0.31632     0.55041
134     0.00086     0.45044     0.31632     0.55041
135     0.00086     0.45044     0.31632     0.55041
136     0.00086     0.45044    -0.31876     0.55182
137     0.00086     0.45044    -0.31876     0.55182
138     0.00086     0.45044    -0.31876     0.55182
139     0.00086     0.45044    -0.31876     0.55182
140     0.00029     0.44979    -0.31876     0.55129
141     0.00086     0.44907     0.31632     0.54930
142     0.00086     0.44907     0.31632     0.54930
143     0.00086     0.44907     0.31632     0.54930
144     0.00086     0.44907     0.31632     0.54930
145     0.00086     0.44907     0.31632     0.54930
146     0.00086     0.44907    -0.31876     0.55071
147     0.00086     0.44907    -0.31876     0.55071
148     0.00086     0.44907    -0.31876     0.55071
149     0.00086     0.44907    -0.31876     0.55071
150     0.00007     0.44907    -0.31846     0.55053
151     0.00086     0.45044     0.31632     0.55041
152     0.00086     0.45044     0.31632     0.55041
153     0.00086     0.45044     0.31632     0.55041
154     0.00086     0.45044     0.31632     0.55041
155     0.00086     0.45044     0.31632     0.55041
156     0.00086     0.45044    -0.31876     0.55182
157     0.00086     0.45044    -0.31876     0.55182
158     0.00086     0.45044    -0.31876     0.55182
159     0.00086     0.45044    -0.31876     0.55182
160     0.00029     0.44979    -0.31876     0.55129
